Delivery Day,Hours,"Prices
(EUR/MWh)",datetime
10/4/2021,H18,60.49,2021-10-04 18:00:00
10/4/2021,H19,55.75,2021-10-04 19:00:00
10/4/2021,H20,51.68,2021-10-04 20:00:00
10/4/2021,H21,51.62,2021-10-04 21:00:00
10/4/2021,H22,44.21,2021-10-04 22:00:00
10/4/2021,H23,306.14,2021-10-04 23:00:00
10/4/2021,H24,276.87,2021-10-04 00:00:00
10/5/2021,H1,32.62,2021-10-05 01:00:00
10/5/2021,H2,31.49,2021-10-05 02:00:00
10/5/2021,H3,34.04,2021-10-05 03:00:00
10/5/2021,H4,39.0,2021-10-05 04:00:00
10/5/2021,H5,54.0,2021-10-05 05:00:00
10/5/2021,H6,58.88,2021-10-05 06:00:00
10/5/2021,H7,57.01,2021-10-05 07:00:00
10/5/2021,H8,53.95,2021-10-05 08:00:00
10/5/2021,H9,46.17,2021-10-05 09:00:00
10/5/2021,H10,40.44,2021-10-05 10:00:00
10/5/2021,H11,38.5,2021-10-05 11:00:00
10/5/2021,H12,37.5,2021-10-05 12:00:00
10/5/2021,H13,39.96,2021-10-05 13:00:00
10/5/2021,H14,45.99,2021-10-05 14:00:00
10/5/2021,H15,52.95,2021-10-05 15:00:00
10/5/2021,H16,59.95,2021-10-05 16:00:00
10/5/2021,H17,67.49,2021-10-05 17:00:00
10/5/2021,H18,62.19,2021-10-05 18:00:00
10/5/2021,H19,58.88,2021-10-05 19:00:00
10/5/2021,H20,50.18,2021-10-05 20:00:00
10/5/2021,H21,46.96,2021-10-05 21:00:00
10/5/2021,H22,39.05,2021-10-05 22:00:00
10/5/2021,H23,38.06,2021-10-05 23:00:00
10/5/2021,H24,27.37,2021-10-05 00:00:00
10/6/2021,H1,46.7,2021-10-06 01:00:00
10/6/2021,H2,45.98,2021-10-06 02:00:00
10/6/2021,H3,48.0,2021-10-06 03:00:00
10/6/2021,H4,52.37,2021-10-06 04:00:00
10/6/2021,H5,62.42,2021-10-06 05:00:00
10/6/2021,H6,69.04,2021-10-06 06:00:00
10/6/2021,H7,68.4,2021-10-06 07:00:00
10/6/2021,H8,63.19,2021-10-06 08:00:00
10/6/2021,H9,59.53,2021-10-06 09:00:00
10/6/2021,H10,59.4,2021-10-06 10:00:00
10/6/2021,H11,59.4,2021-10-06 11:00:00
10/6/2021,H12,58.77,2021-10-06 12:00:00
10/6/2021,H13,57.55,2021-10-06 13:00:00
10/6/2021,H14,58.86,2021-10-06 14:00:00
10/6/2021,H15,62.06,2021-10-06 15:00:00
10/6/2021,H16,68.35,2021-10-06 16:00:00
10/6/2021,H17,79.05,2021-10-06 17:00:00
10/6/2021,H18,88.53,2021-10-06 18:00:00
10/6/2021,H19,74.26,2021-10-06 19:00:00
10/6/2021,H20,67.22,2021-10-06 20:00:00
10/6/2021,H21,63.93,2021-10-06 21:00:00
10/6/2021,H22,57.46,2021-10-06 22:00:00
10/6/2021,H23,37.0,2021-10-06 23:00:00
10/6/2021,H24,34.67,2021-10-06 00:00:00
10/7/2021,H1,59.47,2021-10-07 01:00:00
10/7/2021,H2,58.4,2021-10-07 02:00:00
10/7/2021,H3,57.79,2021-10-07 03:00:00
10/7/2021,H4,59.94,2021-10-07 04:00:00
10/7/2021,H5,61.94,2021-10-07 05:00:00
10/7/2021,H6,64.46,2021-10-07 06:00:00
10/7/2021,H7,65.63,2021-10-07 07:00:00
10/7/2021,H8,61.89,2021-10-07 08:00:00
10/7/2021,H9,57.5,2021-10-07 09:00:00
10/7/2021,H10,57.67,2021-10-07 10:00:00
10/7/2021,H11,56.81,2021-10-07 11:00:00
10/7/2021,H12,51.01,2021-10-07 12:00:00
10/7/2021,H13,51.93,2021-10-07 13:00:00
10/7/2021,H14,48.05,2021-10-07 14:00:00
10/7/2021,H15,53.86,2021-10-07 15:00:00
10/7/2021,H16,57.19,2021-10-07 16:00:00
10/7/2021,H17,63.82,2021-10-07 17:00:00
10/7/2021,H18,71.06,2021-10-07 18:00:00
10/7/2021,H19,73.93,2021-10-07 19:00:00
10/7/2021,H20,69.05,2021-10-07 20:00:00
10/7/2021,H21,64.73,2021-10-07 21:00:00
10/7/2021,H22,59.03,2021-10-07 22:00:00
10/7/2021,H23,51.85,2021-10-07 23:00:00
10/7/2021,H24,49.48,2021-10-07 00:00:00
10/8/2021,H1,20.23,2021-10-08 01:00:00
10/8/2021,H2,14.4,2021-10-08 02:00:00
10/8/2021,H3,15.0,2021-10-08 03:00:00
10/8/2021,H4,13.64,2021-10-08 04:00:00
10/8/2021,H5,42.42,2021-10-08 05:00:00
10/8/2021,H6,66.78,2021-10-08 06:00:00
10/8/2021,H7,67.18,2021-10-08 07:00:00
10/8/2021,H8,61.95,2021-10-08 08:00:00
10/8/2021,H9,48.09,2021-10-08 09:00:00
10/8/2021,H10,50.0,2021-10-08 10:00:00
10/8/2021,H11,54.7,2021-10-08 11:00:00
10/8/2021,H12,47.1,2021-10-08 12:00:00
10/8/2021,H13,53.02,2021-10-08 13:00:00
10/8/2021,H14,63.21,2021-10-08 14:00:00
10/8/2021,H15,69.97,2021-10-08 15:00:00
10/8/2021,H16,69.81,2021-10-08 16:00:00
10/8/2021,H17,65.49,2021-10-08 17:00:00
10/8/2021,H18,79.0,2021-10-08 18:00:00
10/8/2021,H19,79.22,2021-10-08 19:00:00
10/8/2021,H20,74.1,2021-10-08 20:00:00
10/8/2021,H21,70.0,2021-10-08 21:00:00
10/8/2021,H22,58.12,2021-10-08 22:00:00
10/8/2021,H23,66.3,2021-10-08 23:00:00
10/8/2021,H24,61.59,2021-10-08 00:00:00
10/9/2021,H1,76.19,2021-10-09 01:00:00
10/9/2021,H2,73.31,2021-10-09 02:00:00
10/9/2021,H3,75.44,2021-10-09 03:00:00
10/9/2021,H4,78.76,2021-10-09 04:00:00
10/9/2021,H5,91.47,2021-10-09 05:00:00
10/9/2021,H6,104.23,2021-10-09 06:00:00
10/9/2021,H7,119.81,2021-10-09 07:00:00
10/9/2021,H8,115.97,2021-10-09 08:00:00
10/9/2021,H9,99.99,2021-10-09 09:00:00
10/9/2021,H10,100.0,2021-10-09 10:00:00
10/9/2021,H11,98.2,2021-10-09 11:00:00
10/9/2021,H12,92.42,2021-10-09 12:00:00
10/9/2021,H13,88.96,2021-10-09 13:00:00
10/9/2021,H14,90.01,2021-10-09 14:00:00
10/9/2021,H15,93.12,2021-10-09 15:00:00
10/9/2021,H16,100.26,2021-10-09 16:00:00
10/9/2021,H17,116.62,2021-10-09 17:00:00
10/9/2021,H18,129.94,2021-10-09 18:00:00
10/9/2021,H19,132.58,2021-10-09 19:00:00
10/9/2021,H20,133.97,2021-10-09 20:00:00
10/9/2021,H21,110.05,2021-10-09 21:00:00
10/9/2021,H22,90.79,2021-10-09 22:00:00
10/9/2021,H23,37.7,2021-10-09 23:00:00
10/9/2021,H24,28.5,2021-10-09 00:00:00
10/10/2021,H1,76.3,2021-10-10 01:00:00
10/10/2021,H2,71.28,2021-10-10 02:00:00
10/10/2021,H3,70.33,2021-10-10 03:00:00
10/10/2021,H4,69.87,2021-10-10 04:00:00
10/10/2021,H5,71.3,2021-10-10 05:00:00
10/10/2021,H6,75.86,2021-10-10 06:00:00
10/10/2021,H7,78.3,2021-10-10 07:00:00
10/10/2021,H8,78.81,2021-10-10 08:00:00
10/10/2021,H9,75.53,2021-10-10 09:00:00
10/10/2021,H10,73.6,2021-10-10 10:00:00
10/10/2021,H11,76.4,2021-10-10 11:00:00
10/10/2021,H12,72.53,2021-10-10 12:00:00
10/10/2021,H13,70.7,2021-10-10 13:00:00
10/10/2021,H14,68.4,2021-10-10 14:00:00
10/10/2021,H15,76.99,2021-10-10 15:00:00
10/10/2021,H16,77.72,2021-10-10 16:00:00
10/10/2021,H17,85.07,2021-10-10 17:00:00
10/10/2021,H18,90.21,2021-10-10 18:00:00
10/10/2021,H19,90.04,2021-10-10 19:00:00
10/10/2021,H20,87.0,2021-10-10 20:00:00
10/10/2021,H21,81.52,2021-10-10 21:00:00
10/10/2021,H22,74.5,2021-10-10 22:00:00
10/10/2021,H23,102.42,2021-10-10 23:00:00
10/10/2021,H24,79.29,2021-10-10 00:00:00
10/11/2021,H1,78.4,2021-10-11 01:00:00
10/11/2021,H2,79.21,2021-10-11 02:00:00
10/11/2021,H3,80.77,2021-10-11 03:00:00
10/11/2021,H4,85.01,2021-10-11 04:00:00
10/11/2021,H5,109.94,2021-10-11 05:00:00
10/11/2021,H6,122.97,2021-10-11 06:00:00
10/11/2021,H7,131.26,2021-10-11 07:00:00
10/11/2021,H8,127.7,2021-10-11 08:00:00
10/11/2021,H9,120.32,2021-10-11 09:00:00
10/11/2021,H10,117.88,2021-10-11 10:00:00
10/11/2021,H11,117.84,2021-10-11 11:00:00
10/11/2021,H12,115.74,2021-10-11 12:00:00
10/11/2021,H13,116.39,2021-10-11 13:00:00
10/11/2021,H14,116.02,2021-10-11 14:00:00
10/11/2021,H15,126.56,2021-10-11 15:00:00
10/11/2021,H16,130.86,2021-10-11 16:00:00
10/11/2021,H17,144.82,2021-10-11 17:00:00
10/11/2021,H18,154.12,2021-10-11 18:00:00
10/11/2021,H19,162.35,2021-10-11 19:00:00
10/11/2021,H20,129.95,2021-10-11 20:00:00
10/11/2021,H21,119.13,2021-10-11 21:00:00
10/11/2021,H22,104.78,2021-10-11 22:00:00
10/11/2021,H23,85.0,2021-10-11 23:00:00
10/11/2021,H24,80.42,2021-10-11 00:00:00
10/12/2021,H1,73.28,2021-10-12 01:00:00
10/12/2021,H2,67.97,2021-10-12 02:00:00
10/12/2021,H3,72.53,2021-10-12 03:00:00
10/12/2021,H4,89.66,2021-10-12 04:00:00
10/12/2021,H5,150.1,2021-10-12 05:00:00
10/12/2021,H6,173.54,2021-10-12 06:00:00
10/12/2021,H7,178.4,2021-10-12 07:00:00
10/12/2021,H8,158.91,2021-10-12 08:00:00
10/12/2021,H9,140.01,2021-10-12 09:00:00
10/12/2021,H10,107.01,2021-10-12 10:00:00
10/12/2021,H11,92.65,2021-10-12 11:00:00
10/12/2021,H12,113.68,2021-10-12 12:00:00
10/12/2021,H13,111.85,2021-10-12 13:00:00
10/12/2021,H14,114.34,2021-10-12 14:00:00
10/12/2021,H15,111.08,2021-10-12 15:00:00
10/12/2021,H16,127.43,2021-10-12 16:00:00
10/12/2021,H17,166.3,2021-10-12 17:00:00
10/12/2021,H18,193.55,2021-10-12 18:00:00
10/12/2021,H19,161.06,2021-10-12 19:00:00
10/12/2021,H20,127.21,2021-10-12 20:00:00
10/12/2021,H21,120.03,2021-10-12 21:00:00
10/12/2021,H22,106.1,2021-10-12 22:00:00
10/12/2021,H23,107.19,2021-10-12 23:00:00
10/12/2021,H24,78.71,2021-10-12 00:00:00
10/13/2021,H1,130.84,2021-10-13 01:00:00
10/13/2021,H2,114.59,2021-10-13 02:00:00
10/13/2021,H3,93.28,2021-10-13 03:00:00
10/13/2021,H4,107.08,2021-10-13 04:00:00
10/13/2021,H5,114.91,2021-10-13 05:00:00
10/13/2021,H6,177.71,2021-10-13 06:00:00
10/13/2021,H7,178.02,2021-10-13 07:00:00
10/13/2021,H8,166.08,2021-10-13 08:00:00
10/13/2021,H9,158.09,2021-10-13 09:00:00
10/13/2021,H10,154.09,2021-10-13 10:00:00
10/13/2021,H11,73.17,2021-10-13 11:00:00
10/13/2021,H12,72.57,2021-10-13 12:00:00
10/13/2021,H13,100.84,2021-10-13 13:00:00
10/13/2021,H14,145.01,2021-10-13 14:00:00
10/13/2021,H15,190.64,2021-10-13 15:00:00
10/13/2021,H16,211.94,2021-10-13 16:00:00
10/13/2021,H17,286.67,2021-10-13 17:00:00
10/13/2021,H18,321.63,2021-10-13 18:00:00
10/13/2021,H19,284.61,2021-10-13 19:00:00
10/13/2021,H20,222.07,2021-10-13 20:00:00
10/13/2021,H21,186.97,2021-10-13 21:00:00
10/13/2021,H22,106.96,2021-10-13 22:00:00
10/13/2021,H23,105.0,2021-10-13 23:00:00
10/13/2021,H24,74.23,2021-10-13 00:00:00
10/14/2021,H1,185.0,2021-10-14 01:00:00
10/14/2021,H2,179.06,2021-10-14 02:00:00
10/14/2021,H3,191.16,2021-10-14 03:00:00
10/14/2021,H4,213.14,2021-10-14 04:00:00
10/14/2021,H5,269.99,2021-10-14 05:00:00
10/14/2021,H6,333.39,2021-10-14 06:00:00
10/14/2021,H7,344.98,2021-10-14 07:00:00
10/14/2021,H8,330.02,2021-10-14 08:00:00
10/14/2021,H9,321.35,2021-10-14 09:00:00
10/14/2021,H10,313.05,2021-10-14 10:00:00
10/14/2021,H11,299.99,2021-10-14 11:00:00
10/14/2021,H12,300.0,2021-10-14 12:00:00
10/14/2021,H13,328.0,2021-10-14 13:00:00
10/14/2021,H14,342.18,2021-10-14 14:00:00
10/14/2021,H15,353.6,2021-10-14 15:00:00
10/14/2021,H16,385.0,2021-10-14 16:00:00
10/14/2021,H17,362.13,2021-10-14 17:00:00
10/14/2021,H18,345.02,2021-10-14 18:00:00
10/14/2021,H19,303.33,2021-10-14 19:00:00
10/14/2021,H20,262.67,2021-10-14 20:00:00
10/14/2021,H21,225.94,2021-10-14 21:00:00
10/14/2021,H22,209.82,2021-10-14 22:00:00
10/14/2021,H23,151.2,2021-10-14 23:00:00
10/14/2021,H24,150.26,2021-10-14 00:00:00
10/15/2021,H1,126.66,2021-10-15 01:00:00
10/15/2021,H2,113.0,2021-10-15 02:00:00
10/15/2021,H3,113.0,2021-10-15 03:00:00
10/15/2021,H4,153.52,2021-10-15 04:00:00
10/15/2021,H5,152.05,2021-10-15 05:00:00
10/15/2021,H6,201.15,2021-10-15 06:00:00
10/15/2021,H7,215.1,2021-10-15 07:00:00
10/15/2021,H8,247.24,2021-10-15 08:00:00
10/15/2021,H9,253.42,2021-10-15 09:00:00
10/15/2021,H10,234.2,2021-10-15 10:00:00
10/15/2021,H11,244.65,2021-10-15 11:00:00
10/15/2021,H12,220.94,2021-10-15 12:00:00
10/15/2021,H13,225.34,2021-10-15 13:00:00
10/15/2021,H14,228.65,2021-10-15 14:00:00
10/15/2021,H15,280.01,2021-10-15 15:00:00
10/15/2021,H16,296.63,2021-10-15 16:00:00
10/15/2021,H17,270.05,2021-10-15 17:00:00
10/15/2021,H18,248.83,2021-10-15 18:00:00
10/15/2021,H19,250.0,2021-10-15 19:00:00
10/15/2021,H20,257.31,2021-10-15 20:00:00
10/15/2021,H21,274.33,2021-10-15 21:00:00
10/15/2021,H22,117.72,2021-10-15 22:00:00
10/15/2021,H23,197.48,2021-10-15 23:00:00
10/15/2021,H24,190.91,2021-10-15 00:00:00
10/16/2021,H1,19.98,2021-10-16 01:00:00
10/16/2021,H2,19.98,2021-10-16 02:00:00
10/16/2021,H3,25.06,2021-10-16 03:00:00
10/16/2021,H4,43.52,2021-10-16 04:00:00
10/16/2021,H5,60.49,2021-10-16 05:00:00
10/16/2021,H6,77.59,2021-10-16 06:00:00
10/16/2021,H7,79.19,2021-10-16 07:00:00
10/16/2021,H8,80.67,2021-10-16 08:00:00
10/16/2021,H9,77.01,2021-10-16 09:00:00
10/16/2021,H10,74.74,2021-10-16 10:00:00
10/16/2021,H11,71.22,2021-10-16 11:00:00
10/16/2021,H12,69.33,2021-10-16 12:00:00
10/16/2021,H13,67.7,2021-10-16 13:00:00
10/16/2021,H14,68.38,2021-10-16 14:00:00
10/16/2021,H15,71.35,2021-10-16 15:00:00
10/16/2021,H16,79.95,2021-10-16 16:00:00
10/16/2021,H17,80.57,2021-10-16 17:00:00
10/16/2021,H18,76.0,2021-10-16 18:00:00
10/16/2021,H19,66.04,2021-10-16 19:00:00
10/16/2021,H20,58.0,2021-10-16 20:00:00
10/16/2021,H21,53.34,2021-10-16 21:00:00
10/16/2021,H22,46.83,2021-10-16 22:00:00
10/16/2021,H23,142.08,2021-10-16 23:00:00
10/16/2021,H24,142.05,2021-10-16 00:00:00
10/17/2021,H1,33.48,2021-10-17 01:00:00
10/17/2021,H2,32.31,2021-10-17 02:00:00
10/17/2021,H3,34.91,2021-10-17 03:00:00
10/17/2021,H4,41.84,2021-10-17 04:00:00
10/17/2021,H5,54.97,2021-10-17 05:00:00
10/17/2021,H6,56.27,2021-10-17 06:00:00
10/17/2021,H7,56.16,2021-10-17 07:00:00
10/17/2021,H8,52.52,2021-10-17 08:00:00
10/17/2021,H9,47.27,2021-10-17 09:00:00
10/17/2021,H10,41.02,2021-10-17 10:00:00
10/17/2021,H11,39.8,2021-10-17 11:00:00
10/17/2021,H12,38.55,2021-10-17 12:00:00
10/17/2021,H13,40.59,2021-10-17 13:00:00
10/17/2021,H14,45.62,2021-10-17 14:00:00
10/17/2021,H15,50.91,2021-10-17 15:00:00
10/17/2021,H16,60.93,2021-10-17 16:00:00
10/17/2021,H17,71.6,2021-10-17 17:00:00
10/17/2021,H18,67.61,2021-10-17 18:00:00
10/17/2021,H19,60.34,2021-10-17 19:00:00
10/17/2021,H20,53.92,2021-10-17 20:00:00
10/17/2021,H21,50.72,2021-10-17 21:00:00
10/17/2021,H22,44.97,2021-10-17 22:00:00
10/17/2021,H23,38.02,2021-10-17 23:00:00
10/17/2021,H24,24.14,2021-10-17 00:00:00
10/18/2021,H1,51.85,2021-10-18 01:00:00
10/18/2021,H2,50.77,2021-10-18 02:00:00
10/18/2021,H3,52.3,2021-10-18 03:00:00
10/18/2021,H4,55.99,2021-10-18 04:00:00
10/18/2021,H5,65.91,2021-10-18 05:00:00
10/18/2021,H6,72.0,2021-10-18 06:00:00
10/18/2021,H7,71.19,2021-10-18 07:00:00
10/18/2021,H8,63.64,2021-10-18 08:00:00
10/18/2021,H9,58.84,2021-10-18 09:00:00
10/18/2021,H10,58.99,2021-10-18 10:00:00
10/18/2021,H11,58.34,2021-10-18 11:00:00
10/18/2021,H12,57.7,2021-10-18 12:00:00
10/18/2021,H13,58.19,2021-10-18 13:00:00
10/18/2021,H14,58.91,2021-10-18 14:00:00
10/18/2021,H15,64.19,2021-10-18 15:00:00
10/18/2021,H16,72.0,2021-10-18 16:00:00
10/18/2021,H17,82.96,2021-10-18 17:00:00
10/18/2021,H18,92.28,2021-10-18 18:00:00
10/18/2021,H19,73.84,2021-10-18 19:00:00
10/18/2021,H20,65.61,2021-10-18 20:00:00
10/18/2021,H21,62.44,2021-10-18 21:00:00
10/18/2021,H22,56.14,2021-10-18 22:00:00
10/18/2021,H23,36.62,2021-10-18 23:00:00
10/18/2021,H24,34.63,2021-10-18 00:00:00
10/19/2021,H1,51.7,2021-10-19 01:00:00
10/19/2021,H2,51.4,2021-10-19 02:00:00
10/19/2021,H3,50.2,2021-10-19 03:00:00
10/19/2021,H4,48.3,2021-10-19 04:00:00
10/19/2021,H5,46.0,2021-10-19 05:00:00
10/19/2021,H6,46.15,2021-10-19 06:00:00
10/19/2021,H7,44.99,2021-10-19 07:00:00
10/19/2021,H8,42.45,2021-10-19 08:00:00
10/19/2021,H9,37.0,2021-10-19 09:00:00
10/19/2021,H10,36.75,2021-10-19 10:00:00
10/19/2021,H11,30.75,2021-10-19 11:00:00
10/19/2021,H12,12.9,2021-10-19 12:00:00
10/19/2021,H13,5.33,2021-10-19 13:00:00
10/19/2021,H14,7.09,2021-10-19 14:00:00
10/19/2021,H15,15.98,2021-10-19 15:00:00
10/19/2021,H16,40.4,2021-10-19 16:00:00
10/19/2021,H17,54.45,2021-10-19 17:00:00
10/19/2021,H18,66.79,2021-10-19 18:00:00
10/19/2021,H19,72.87,2021-10-19 19:00:00
10/19/2021,H20,69.1,2021-10-19 20:00:00
10/19/2021,H21,67.4,2021-10-19 21:00:00
10/19/2021,H22,62.42,2021-10-19 22:00:00
10/19/2021,H23,54.82,2021-10-19 23:00:00
10/19/2021,H24,53.3,2021-10-19 00:00:00
10/20/2021,H1,45.55,2021-10-20 01:00:00
10/20/2021,H2,45.0,2021-10-20 02:00:00
10/20/2021,H3,45.71,2021-10-20 03:00:00
10/20/2021,H4,53.24,2021-10-20 04:00:00
10/20/2021,H5,72.7,2021-10-20 05:00:00
10/20/2021,H6,81.0,2021-10-20 06:00:00
10/20/2021,H7,85.0,2021-10-20 07:00:00
10/20/2021,H8,77.08,2021-10-20 08:00:00
10/20/2021,H9,73.3,2021-10-20 09:00:00
10/20/2021,H10,70.98,2021-10-20 10:00:00
10/20/2021,H11,70.8,2021-10-20 11:00:00
10/20/2021,H12,69.6,2021-10-20 12:00:00
10/20/2021,H13,65.6,2021-10-20 13:00:00
10/20/2021,H14,65.06,2021-10-20 14:00:00
10/20/2021,H15,67.63,2021-10-20 15:00:00
10/20/2021,H16,65.51,2021-10-20 16:00:00
10/20/2021,H17,75.07,2021-10-20 17:00:00
10/20/2021,H18,80.0,2021-10-20 18:00:00
10/20/2021,H19,82.9,2021-10-20 19:00:00
10/20/2021,H20,75.5,2021-10-20 20:00:00
10/20/2021,H21,73.0,2021-10-20 21:00:00
10/20/2021,H22,62.72,2021-10-20 22:00:00
10/20/2021,H23,57.32,2021-10-20 23:00:00
10/20/2021,H24,53.5,2021-10-20 00:00:00
10/21/2021,H1,76.99,2021-10-21 01:00:00
10/21/2021,H2,75.44,2021-10-21 02:00:00
10/21/2021,H3,75.77,2021-10-21 03:00:00
10/21/2021,H4,78.3,2021-10-21 04:00:00
10/21/2021,H5,89.8,2021-10-21 05:00:00
10/21/2021,H6,100.54,2021-10-21 06:00:00
10/21/2021,H7,105.51,2021-10-21 07:00:00
10/21/2021,H8,95.02,2021-10-21 08:00:00
10/21/2021,H9,94.41,2021-10-21 09:00:00
10/21/2021,H10,113.0,2021-10-21 10:00:00
10/21/2021,H11,120.18,2021-10-21 11:00:00
10/21/2021,H12,107.06,2021-10-21 12:00:00
10/21/2021,H13,107.1,2021-10-21 13:00:00
10/21/2021,H14,113.01,2021-10-21 14:00:00
10/21/2021,H15,110.0,2021-10-21 15:00:00
10/21/2021,H16,138.54,2021-10-21 16:00:00
10/21/2021,H17,148.4,2021-10-21 17:00:00
10/21/2021,H18,142.11,2021-10-21 18:00:00
10/21/2021,H19,153.47,2021-10-21 19:00:00
10/21/2021,H20,152.26,2021-10-21 20:00:00
10/21/2021,H21,128.1,2021-10-21 21:00:00
10/21/2021,H22,113.76,2021-10-21 22:00:00
10/21/2021,H23,54.91,2021-10-21 23:00:00
10/21/2021,H24,50.2,2021-10-21 00:00:00
10/22/2021,H1,53.83,2021-10-22 01:00:00
10/22/2021,H2,49.06,2021-10-22 02:00:00
10/22/2021,H3,49.09,2021-10-22 03:00:00
10/22/2021,H4,49.1,2021-10-22 04:00:00
10/22/2021,H5,49.08,2021-10-22 05:00:00
10/22/2021,H6,49.15,2021-10-22 06:00:00
10/22/2021,H7,53.58,2021-10-22 07:00:00
10/22/2021,H8,52.41,2021-10-22 08:00:00
10/22/2021,H9,49.23,2021-10-22 09:00:00
10/22/2021,H10,50.3,2021-10-22 10:00:00
10/22/2021,H11,49.9,2021-10-22 11:00:00
10/22/2021,H12,48.56,2021-10-22 12:00:00
10/22/2021,H13,46.74,2021-10-22 13:00:00
10/22/2021,H14,48.68,2021-10-22 14:00:00
10/22/2021,H15,52.21,2021-10-22 15:00:00
10/22/2021,H16,67.17,2021-10-22 16:00:00
10/22/2021,H17,80.4,2021-10-22 17:00:00
10/22/2021,H18,87.77,2021-10-22 18:00:00
10/22/2021,H19,97.32,2021-10-22 19:00:00
10/22/2021,H20,107.0,2021-10-22 20:00:00
10/22/2021,H21,91.86,2021-10-22 21:00:00
10/22/2021,H22,85.93,2021-10-22 22:00:00
10/22/2021,H23,84.63,2021-10-22 23:00:00
10/22/2021,H24,79.62,2021-10-22 00:00:00
10/23/2021,H1,81.36,2021-10-23 01:00:00
10/23/2021,H2,81.26,2021-10-23 02:00:00
10/23/2021,H3,80.45,2021-10-23 03:00:00
10/23/2021,H4,86.17,2021-10-23 04:00:00
10/23/2021,H5,114.94,2021-10-23 05:00:00
10/23/2021,H6,121.82,2021-10-23 06:00:00
10/23/2021,H7,130.0,2021-10-23 07:00:00
10/23/2021,H8,124.98,2021-10-23 08:00:00
10/23/2021,H9,120.4,2021-10-23 09:00:00
10/23/2021,H10,116.93,2021-10-23 10:00:00
10/23/2021,H11,118.95,2021-10-23 11:00:00
10/23/2021,H12,119.99,2021-10-23 12:00:00
10/23/2021,H13,122.9,2021-10-23 13:00:00
10/23/2021,H14,122.97,2021-10-23 14:00:00
10/23/2021,H15,123.02,2021-10-23 15:00:00
10/23/2021,H16,126.97,2021-10-23 16:00:00
10/23/2021,H17,133.08,2021-10-23 17:00:00
10/23/2021,H18,143.52,2021-10-23 18:00:00
10/23/2021,H19,155.57,2021-10-23 19:00:00
10/23/2021,H20,119.95,2021-10-23 20:00:00
10/23/2021,H21,122.57,2021-10-23 21:00:00
10/23/2021,H22,101.14,2021-10-23 22:00:00
10/23/2021,H23,60.29,2021-10-23 23:00:00
10/23/2021,H24,56.85,2021-10-23 00:00:00
10/24/2021,H1,114.06,2021-10-24 01:00:00
10/24/2021,H2,112.01,2021-10-24 02:00:00
10/24/2021,H3,111.34,2021-10-24 03:00:00
10/24/2021,H4,112.02,2021-10-24 04:00:00
10/24/2021,H5,115.21,2021-10-24 05:00:00
10/24/2021,H6,122.92,2021-10-24 06:00:00
10/24/2021,H7,137.17,2021-10-24 07:00:00
10/24/2021,H8,132.07,2021-10-24 08:00:00
10/24/2021,H9,123.79,2021-10-24 09:00:00
10/24/2021,H10,120.06,2021-10-24 10:00:00
10/24/2021,H11,128.7,2021-10-24 11:00:00
10/24/2021,H12,120.05,2021-10-24 12:00:00
10/24/2021,H13,116.95,2021-10-24 13:00:00
10/24/2021,H14,114.38,2021-10-24 14:00:00
10/24/2021,H15,155.03,2021-10-24 15:00:00
10/24/2021,H16,162.78,2021-10-24 16:00:00
10/24/2021,H17,180.12,2021-10-24 17:00:00
10/24/2021,H18,208.01,2021-10-24 18:00:00
10/24/2021,H19,188.17,2021-10-24 19:00:00
10/24/2021,H20,169.9,2021-10-24 20:00:00
10/24/2021,H21,164.91,2021-10-24 21:00:00
10/24/2021,H22,158.3,2021-10-24 22:00:00
10/24/2021,H23,83.96,2021-10-24 23:00:00
10/24/2021,H24,81.7,2021-10-24 00:00:00
10/25/2021,H1,106.22,2021-10-25 01:00:00
10/25/2021,H2,87.79,2021-10-25 02:00:00
10/25/2021,H3,99.96,2021-10-25 03:00:00
10/25/2021,H4,160.04,2021-10-25 04:00:00
10/25/2021,H5,209.59,2021-10-25 05:00:00
10/25/2021,H6,269.18,2021-10-25 06:00:00
10/25/2021,H7,269.12,2021-10-25 07:00:00
10/25/2021,H8,254.24,2021-10-25 08:00:00
10/25/2021,H9,232.68,2021-10-25 09:00:00
10/25/2021,H10,222.96,2021-10-25 10:00:00
10/25/2021,H11,215.0,2021-10-25 11:00:00
10/25/2021,H12,214.96,2021-10-25 12:00:00
10/25/2021,H13,213.7,2021-10-25 13:00:00
10/25/2021,H14,219.9,2021-10-25 14:00:00
10/25/2021,H15,231.11,2021-10-25 15:00:00
10/25/2021,H16,278.97,2021-10-25 16:00:00
10/25/2021,H17,323.45,2021-10-25 17:00:00
10/25/2021,H18,303.23,2021-10-25 18:00:00
10/25/2021,H19,261.07,2021-10-25 19:00:00
10/25/2021,H20,217.91,2021-10-25 20:00:00
10/25/2021,H21,219.91,2021-10-25 21:00:00
10/25/2021,H22,188.57,2021-10-25 22:00:00
10/25/2021,H23,112.0,2021-10-25 23:00:00
10/25/2021,H24,112.07,2021-10-25 00:00:00
10/26/2021,H1,204.02,2021-10-26 01:00:00
10/26/2021,H2,201.04,2021-10-26 02:00:00
10/26/2021,H3,207.69,2021-10-26 03:00:00
10/26/2021,H4,220.01,2021-10-26 04:00:00
10/26/2021,H5,284.92,2021-10-26 05:00:00
10/26/2021,H6,340.0,2021-10-26 06:00:00
